time,target-POS_X,target-POS_Y,target-POS_Z,target-ROT_X,target-ROT_Y,target-ROT_Z,target-ROT_W
0.0,0.7,0.5,0.3,0.7071067811865476,0.0,0.7071067811865475,0.0
0.03623188,0.7,0.4988552,0.3031872,0.7071067811865476,0.0,0.7071067811865475,0.0
0.07246377,0.7,0.4972064,0.3066984,0.7071067811865476,0.0,0.7071067811865475,0.0
0.10869565,0.7,0.495072,0.3105264,0.7071067811865476,0.0,0.7071067811865475,0.0
0.14492754,0.7,0.492472,0.31466479999999997,0.7071067811865476,0.0,0.7071067811865475,0.0
0.18115942,0.7,0.4894264,0.3191072,0.7071067811865476,0.0,0.7071067811865475,0.0
0.2173913,0.7,0.4859544,0.3238464,0.7071067811865476,0.0,0.7071067811865475,0.0
0.25362319,0.7,0.48207679999999997,0.328876,0.7071067811865476,0.0,0.7071067811865475,0.0
0.28985507,0.7,0.4778112,0.3341896,0.7071067811865476,0.0,0.7071067811865475,0.0
0.32608696,0.7,0.4731792,0.3397808,0.7071067811865476,0.0,0.7071067811865475,0.0
0.36231884,0.7,0.4681992,0.3456416,0.7071067811865476,0.0,0.7071067811865475,0.0
0.39855072,0.7,0.4628912,0.3517664,0.7071067811865476,0.0,0.7071067811865475,0.0
0.43478261,0.7,0.457276,0.3581488,0.7071067811865476,0.0,0.7071067811865475,0.0
0.47101449,0.7,0.4513712,0.3647816,0.7071067811865476,0.0,0.7071067811865475,0.0
0.50724638,0.7,0.44519759999999997,0.3716584,0.7071067811865476,0.0,0.7071067811865475,0.0
0.54347826,0.7,0.4387752,0.378772,0.7071067811865476,0.0,0.7071067811865475,0.0
0.57971014,0.7,0.4321224,0.3861168,0.7071067811865476,0.0,0.7071067811865475,0.0
0.61594203,0.7,0.4252608,0.3936848,0.7071067811865476,0.0,0.7071067811865475,0.0
0.65217391,0.7,0.418208,0.4014704,0.7071067811865476,0.0,0.7071067811865475,0.0
0.6884058,0.7,0.4109848,0.4094664,0.7071067811865476,0.0,0.7071067811865475,0.0
0.72463768,0.7,0.4036104,0.4176672,0.7071067811865476,0.0,0.7071067811865475,0.0
0.76086957,0.7,0.3961048,0.4260648,0.7071067811865476,0.0,0.7071067811865475,0.0
0.79710145,0.7,0.38848720000000003,0.43465279999999995,0.7071067811865476,0.0,0.7071067811865475,0.0
0.83333333,0.7,0.3807784,0.44342479999999995,0.7071067811865476,0.0,0.7071067811865475,0.0
0.86956522,0.7,0.372996,0.4523744,0.7071067811865476,0.0,0.7071067811865475,0.0
